Entity,Code,Day,"Birth rate per day, on a monthly basis"
Netherlands,NLD,1969-01-31,50.490273
Netherlands,NLD,1969-02-28,52.95413
Netherlands,NLD,1969-03-31,54.533123
Netherlands,NLD,1969-04-30,56.62491
Netherlands,NLD,1969-05-31,56.2702
Netherlands,NLD,1969-06-30,54.52331
Netherlands,NLD,1969-07-31,53.779594
Netherlands,NLD,1969-08-31,52.808376
Netherlands,NLD,1969-09-30,53.714355
Netherlands,NLD,1969-10-31,49.718307
Netherlands,NLD,1969-11-30,47.7889
Netherlands,NLD,1969-12-31,49.289814
Netherlands,NLD,1970-01-31,49.834236
Netherlands,NLD,1970-02-28,52.065796
Netherlands,NLD,1970-03-31,52.885796
Netherlands,NLD,1970-04-30,54.343304
Netherlands,NLD,1970-05-31,52.751553
Netherlands,NLD,1970-06-30,52.631557
Netherlands,NLD,1970-07-31,49.762955
Netherlands,NLD,1970-08-31,48.389435
Netherlands,NLD,1970-09-30,51.119297
Netherlands,NLD,1970-10-31,46.634926
Netherlands,NLD,1970-11-30,45.382687
Netherlands,NLD,1970-12-31,47.22332
Netherlands,NLD,1971-01-31,46.92407
Netherlands,NLD,1971-02-28,48.929592
Netherlands,NLD,1971-03-31,50.699562
Netherlands,NLD,1971-04-30,52.37254
Netherlands,NLD,1971-05-31,50.402145
Netherlands,NLD,1971-06-30,49.289177
Netherlands,NLD,1971-07-31,47.42162
Netherlands,NLD,1971-08-31,45.01728
Netherlands,NLD,1971-09-30,46.43086
Netherlands,NLD,1971-10-31,44.3152
Netherlands,NLD,1971-11-30,42.839836
Netherlands,NLD,1971-12-31,41.975864
Netherlands,NLD,1972-01-31,42.983864
Netherlands,NLD,1972-02-29,46.96062
Netherlands,NLD,1972-03-31,48.27948
Netherlands,NLD,1972-04-30,48.408283
Netherlands,NLD,1972-05-31,47.279854
Netherlands,NLD,1972-06-30,46.422314
Netherlands,NLD,1972-07-31,43.270233
Netherlands,NLD,1972-08-31,43.015835
Netherlands,NLD,1972-09-30,41.29816
Netherlands,NLD,1972-10-31,39.999306
Netherlands,NLD,1972-11-30,39.681522
Netherlands,NLD,1972-12-31,39.573975
Netherlands,NLD,1973-01-31,40.523094
Netherlands,NLD,1973-02-28,42.21014
Netherlands,NLD,1973-03-31,44.49417
Netherlands,NLD,1973-04-30,44.287827
Netherlands,NLD,1973-05-31,43.293034
Netherlands,NLD,1973-06-30,42.21578
Netherlands,NLD,1973-07-31,39.6949
Netherlands,NLD,1973-08-31,38.151146
Netherlands,NLD,1973-09-30,36.960293
Netherlands,NLD,1973-10-31,35.280373
Netherlands,NLD,1973-11-30,34.96364
Netherlands,NLD,1973-12-31,35.33807
Netherlands,NLD,1974-01-31,36.400913
Netherlands,NLD,1974-02-28,37.515125
Netherlands,NLD,1974-03-31,39.36565
Netherlands,NLD,1974-04-30,40.009686
Netherlands,NLD,1974-05-31,41.06586
Netherlands,NLD,1974-06-30,39.73486
Netherlands,NLD,1974-07-31,38.22274
Netherlands,NLD,1974-08-31,37.9689
Netherlands,NLD,1974-09-30,37.670128
Netherlands,NLD,1974-10-31,35.43499
Netherlands,NLD,1974-11-30,34.120525
Netherlands,NLD,1974-12-31,34.068413
Netherlands,NLD,1975-01-31,35.988426
Netherlands,NLD,1975-02-28,36.46138
Netherlands,NLD,1975-03-31,37.535725
Netherlands,NLD,1975-04-30,39.21522
Netherlands,NLD,1975-05-31,39.047287
Netherlands,NLD,1975-06-30,37.433426
Netherlands,NLD,1975-07-31,37.09836
Netherlands,NLD,1975-08-31,35.3845
Netherlands,NLD,1975-09-30,34.442753
Netherlands,NLD,1975-10-31,31.543566
Netherlands,NLD,1975-11-30,31.5866
Netherlands,NLD,1975-12-31,32.475582
Netherlands,NLD,1976-01-31,34.006927
Netherlands,NLD,1976-02-29,34.84365
Netherlands,NLD,1976-03-31,37.41873
Netherlands,NLD,1976-04-30,36.645115
Netherlands,NLD,1976-05-31,36.02245
Netherlands,NLD,1976-06-30,37.747448
Netherlands,NLD,1976-07-31,36.776653
Netherlands,NLD,1976-08-31,35.248783
Netherlands,NLD,1976-09-30,35.95387
Netherlands,NLD,1976-10-31,32.85001
Netherlands,NLD,1976-11-30,32.735233
Netherlands,NLD,1976-12-31,31.507315
Netherlands,NLD,1977-01-31,32.024464
Netherlands,NLD,1977-02-28,34.156113
Netherlands,NLD,1977-03-31,34.789677
Netherlands,NLD,1977-04-30,35.702442
Netherlands,NLD,1977-05-31,36.9294
Netherlands,NLD,1977-06-30,36.83182
Netherlands,NLD,1977-07-31,35.07874
Netherlands,NLD,1977-08-31,34.791275
Netherlands,NLD,1977-09-30,34.957207
Netherlands,NLD,1977-10-31,32.859493
Netherlands,NLD,1977-11-30,32.242672
Netherlands,NLD,1977-12-31,31.050009
Netherlands,NLD,1978-01-31,32.346127
Netherlands,NLD,1978-02-28,34.287773
Netherlands,NLD,1978-03-31,36.24064
Netherlands,NLD,1978-04-30,36.84712
Netherlands,NLD,1978-05-31,37.14332
Netherlands,NLD,1978-06-30,36.846954
Netherlands,NLD,1978-07-31,35.660576
Netherlands,NLD,1978-08-31,34.15479
Netherlands,NLD,1978-09-30,34.739815
Netherlands,NLD,1978-10-31,32.411766
Netherlands,NLD,1978-11-30,31.906944
Netherlands,NLD,1978-12-31,31.623304
Netherlands,NLD,1979-01-31,32.972553
Netherlands,NLD,1979-02-28,33.126007
Netherlands,NLD,1979-03-31,34.578735
Netherlands,NLD,1979-04-30,36.387165
Netherlands,NLD,1979-05-31,35.78281
Netherlands,NLD,1979-06-30,34.83755
Netherlands,NLD,1979-07-31,35.076317
Netherlands,NLD,1979-08-31,34.51931
Netherlands,NLD,1979-09-30,34.224594
Netherlands,NLD,1979-10-31,34.10016
Netherlands,NLD,1979-11-30,32.84358
Netherlands,NLD,1979-12-31,31.498592
Netherlands,NLD,1980-01-31,33.39553
Netherlands,NLD,1980-02-29,33.12774
Netherlands,NLD,1980-03-31,34.247932
Netherlands,NLD,1980-04-30,36.241043
Netherlands,NLD,1980-05-31,35.634575
Netherlands,NLD,1980-06-30,35.25964
Netherlands,NLD,1980-07-31,36.89882
Netherlands,NLD,1980-08-31,36.075844
Netherlands,NLD,1980-09-30,36.927975
Netherlands,NLD,1980-10-31,35.222904
Netherlands,NLD,1980-11-30,33.700275
Netherlands,NLD,1980-12-31,33.515614
Netherlands,NLD,1981-01-31,32.890812
Netherlands,NLD,1981-02-28,34.45588
Netherlands,NLD,1981-03-31,35.19127
Netherlands,NLD,1981-04-30,35.90272
Netherlands,NLD,1981-05-31,34.586147
Netherlands,NLD,1981-06-30,34.800503
Netherlands,NLD,1981-07-31,35.651207
Netherlands,NLD,1981-08-31,35.32055
Netherlands,NLD,1981-09-30,36.184586
Netherlands,NLD,1981-10-31,33.80295
Netherlands,NLD,1981-11-30,31.739416
Netherlands,NLD,1981-12-31,31.784172
Netherlands,NLD,1982-01-31,32.17649
Netherlands,NLD,1982-02-28,32.992306
Netherlands,NLD,1982-03-31,33.633457
Netherlands,NLD,1982-04-30,33.980564
Netherlands,NLD,1982-05-31,32.83286
Netherlands,NLD,1982-06-30,33.664345
Netherlands,NLD,1982-07-31,33.897488
Netherlands,NLD,1982-08-31,32.892467
Netherlands,NLD,1982-09-30,34.345356
Netherlands,NLD,1982-10-31,32.406704
Netherlands,NLD,1982-11-30,31.50321
Netherlands,NLD,1982-12-31,31.1092
Netherlands,NLD,1983-01-31,31.596033
Netherlands,NLD,1983-02-28,32.211433
Netherlands,NLD,1983-03-31,31.553478
Netherlands,NLD,1983-04-30,33.087257
Netherlands,NLD,1983-05-31,32.769173
Netherlands,NLD,1983-06-30,33.957493
Netherlands,NLD,1983-07-31,33.242355
Netherlands,NLD,1983-08-31,32.75595
Netherlands,NLD,1983-09-30,33.4174
Netherlands,NLD,1983-10-31,31.69434
Netherlands,NLD,1983-11-30,32.121735
Netherlands,NLD,1983-12-31,31.30661
Netherlands,NLD,1984-01-31,32.928204
Netherlands,NLD,1984-02-29,33.230568
Netherlands,NLD,1984-03-31,33.561996
Netherlands,NLD,1984-04-30,33.160587
Netherlands,NLD,1984-05-31,33.328804
Netherlands,NLD,1984-06-30,33.792305
Netherlands,NLD,1984-07-31,34.223133
Netherlands,NLD,1984-08-31,33.42453
Netherlands,NLD,1984-09-30,33.95882
Netherlands,NLD,1984-10-31,32.925953
Netherlands,NLD,1984-11-30,32.297153
Netherlands,NLD,1984-12-31,29.809072
Netherlands,NLD,1985-01-31,33.077724
Netherlands,NLD,1985-02-28,33.84438
Netherlands,NLD,1985-03-31,34.326836
Netherlands,NLD,1985-04-30,34.49518
Netherlands,NLD,1985-05-31,33.84923
Netherlands,NLD,1985-06-30,32.635704
Netherlands,NLD,1985-07-31,33.94903
Netherlands,NLD,1985-08-31,34.292595
Netherlands,NLD,1985-09-30,35.073296
Netherlands,NLD,1985-10-31,34.40078
Netherlands,NLD,1985-11-30,32.90503
Netherlands,NLD,1985-12-31,31.429974
Netherlands,NLD,1986-01-31,33.856613
Netherlands,NLD,1986-02-28,35.094585
Netherlands,NLD,1986-03-31,35.4759
Netherlands,NLD,1986-04-30,36.862648
Netherlands,NLD,1986-05-31,35.70255
Netherlands,NLD,1986-06-30,35.240334
Netherlands,NLD,1986-07-31,34.36134
Netherlands,NLD,1986-08-31,34.92866
Netherlands,NLD,1986-09-30,36.02041
Netherlands,NLD,1986-10-31,34.091988
Netherlands,NLD,1986-11-30,32.391415
Netherlands,NLD,1986-12-31,32.49725
Netherlands,NLD,1987-01-31,33.770454
Netherlands,NLD,1987-02-28,34.55622
Netherlands,NLD,1987-03-31,35.20723
Netherlands,NLD,1987-04-30,35.460754
Netherlands,NLD,1987-05-31,36.013077
Netherlands,NLD,1987-06-30,36.996853
Netherlands,NLD,1987-07-31,36.465122
Netherlands,NLD,1987-08-31,35.417755
Netherlands,NLD,1987-09-30,36.26206
Netherlands,NLD,1987-10-31,33.8207
Netherlands,NLD,1987-11-30,32.530987
Netherlands,NLD,1987-12-31,32.165825
Netherlands,NLD,1988-01-31,34.04635
Netherlands,NLD,1988-02-29,34.78303
Netherlands,NLD,1988-03-31,36.23048
Netherlands,NLD,1988-04-30,35.082455
Netherlands,NLD,1988-05-31,35.887424
Netherlands,NLD,1988-06-30,33.837917
Netherlands,NLD,1988-07-31,34.082783
Netherlands,NLD,1988-08-31,35.157864
Netherlands,NLD,1988-09-30,36.16475
Netherlands,NLD,1988-10-31,33.291225
Netherlands,NLD,1988-11-30,33.270035
Netherlands,NLD,1988-12-31,32.952354
Netherlands,NLD,1989-01-31,32.74831
Netherlands,NLD,1989-02-28,34.850048
Netherlands,NLD,1989-03-31,35.12134
Netherlands,NLD,1989-04-30,35.10035
Netherlands,NLD,1989-05-31,36.191296
Netherlands,NLD,1989-06-30,34.98916
Netherlands,NLD,1989-07-31,35.57096
Netherlands,NLD,1989-08-31,35.76398
Netherlands,NLD,1989-09-30,35.5248
Netherlands,NLD,1989-10-31,34.602627
Netherlands,NLD,1989-11-30,34.685253
Netherlands,NLD,1989-12-31,33.434906
Netherlands,NLD,1990-01-31,34.99106
Netherlands,NLD,1990-02-28,36.214905
Netherlands,NLD,1990-03-31,35.98582
Netherlands,NLD,1990-04-30,36.432716
Netherlands,NLD,1990-05-31,37.7385
Netherlands,NLD,1990-06-30,36.092815
Netherlands,NLD,1990-07-31,36.394558
Netherlands,NLD,1990-08-31,37.537376
Netherlands,NLD,1990-09-30,37.547512
Netherlands,NLD,1990-10-31,36.547348
Netherlands,NLD,1990-11-30,35.6439
Netherlands,NLD,1990-12-31,34.368404
Netherlands,NLD,1991-01-31,36.039707
Netherlands,NLD,1991-02-28,36.626217
Netherlands,NLD,1991-03-31,36.39752
Netherlands,NLD,1991-04-30,35.94114
Netherlands,NLD,1991-05-31,36.006264
Netherlands,NLD,1991-06-30,35.661068
Netherlands,NLD,1991-07-31,37.067486
Netherlands,NLD,1991-08-31,36.88036
Netherlands,NLD,1991-09-30,38.274487
Netherlands,NLD,1991-10-31,36.24833
Netherlands,NLD,1991-11-30,35.077755
Netherlands,NLD,1991-12-31,33.439453
Netherlands,NLD,1992-01-31,35.735203
Netherlands,NLD,1992-02-29,35.83037
Netherlands,NLD,1992-03-31,36.38009
Netherlands,NLD,1992-04-30,35.35535
Netherlands,NLD,1992-05-31,35.40252
Netherlands,NLD,1992-06-30,34.825188
Netherlands,NLD,1992-07-31,36.396816
Netherlands,NLD,1992-08-31,36.07983
Netherlands,NLD,1992-09-30,37.62633
Netherlands,NLD,1992-10-31,35.041927
Netherlands,NLD,1992-11-30,33.422108
Netherlands,NLD,1992-12-31,32.892307
Netherlands,NLD,1993-01-31,34.371456
Netherlands,NLD,1993-02-28,35.07198
Netherlands,NLD,1993-03-31,34.195717
Netherlands,NLD,1993-04-30,34.76338
Netherlands,NLD,1993-05-31,35.017365
Netherlands,NLD,1993-06-30,36.101227
Netherlands,NLD,1993-07-31,36.229633
Netherlands,NLD,1993-08-31,36.94125
Netherlands,NLD,1993-09-30,37.41968
Netherlands,NLD,1993-10-31,34.762245
Netherlands,NLD,1993-11-30,33.270977
Netherlands,NLD,1993-12-31,32.941555
Netherlands,NLD,1994-01-31,33.762375
Netherlands,NLD,1994-02-28,34.73111
Netherlands,NLD,1994-03-31,35.13801
Netherlands,NLD,1994-04-30,35.896034
Netherlands,NLD,1994-05-31,36.20052
Netherlands,NLD,1994-06-30,36.549362
Netherlands,NLD,1994-07-31,35.86433
Netherlands,NLD,1994-08-31,35.282417
Netherlands,NLD,1994-09-30,34.671127
Netherlands,NLD,1994-10-31,33.470833
Netherlands,NLD,1994-11-30,34.10826
Netherlands,NLD,1994-12-31,32.597885
Netherlands,NLD,1995-01-31,34.380306
Netherlands,NLD,1995-02-28,34.317734
Netherlands,NLD,1995-03-31,33.871506
Netherlands,NLD,1995-04-30,32.18274
Netherlands,NLD,1995-05-31,33.76657
Netherlands,NLD,1995-06-30,34.78619
Netherlands,NLD,1995-07-31,34.84932
Netherlands,NLD,1995-08-31,34.404327
Netherlands,NLD,1995-09-30,34.958054
Netherlands,NLD,1995-10-31,34.41385
Netherlands,NLD,1995-11-30,32.728844
Netherlands,NLD,1995-12-31,30.690424
Netherlands,NLD,1996-01-31,31.801249
Netherlands,NLD,1996-02-29,33.31354
Netherlands,NLD,1996-03-31,32.315125
Netherlands,NLD,1996-04-30,32.431366
Netherlands,NLD,1996-05-31,33.058964
Netherlands,NLD,1996-06-30,33.43024
Netherlands,NLD,1996-07-31,34.404087
Netherlands,NLD,1996-08-31,34.637695
Netherlands,NLD,1996-09-30,35.241993
Netherlands,NLD,1996-10-31,34.054424
Netherlands,NLD,1996-11-30,33.23823
Netherlands,NLD,1996-12-31,32.337948
Netherlands,NLD,1997-01-31,33.94185
Netherlands,NLD,1997-02-28,34.524315
Netherlands,NLD,1997-03-31,32.711292
Netherlands,NLD,1997-04-30,34.677704
Netherlands,NLD,1997-05-31,34.097824
Netherlands,NLD,1997-06-30,34.226604
Netherlands,NLD,1997-07-31,35.570644
Netherlands,NLD,1997-08-31,33.891132
Netherlands,NLD,1997-09-30,35.31605
Netherlands,NLD,1997-10-31,32.97008
Netherlands,NLD,1997-11-30,31.49312
Netherlands,NLD,1997-12-31,32.12497
Netherlands,NLD,1998-01-31,33.79593
Netherlands,NLD,1998-02-28,34.61584
Netherlands,NLD,1998-03-31,33.98422
Netherlands,NLD,1998-04-30,34.312687
Netherlands,NLD,1998-05-31,33.594254
Netherlands,NLD,1998-06-30,34.271885
Netherlands,NLD,1998-07-31,36.571693
Netherlands,NLD,1998-08-31,36.013256
Netherlands,NLD,1998-09-30,38.45209
Netherlands,NLD,1998-10-31,35.314526
Netherlands,NLD,1998-11-30,33.90027
Netherlands,NLD,1998-12-31,32.759605
Netherlands,NLD,1999-01-31,33.19976
Netherlands,NLD,1999-02-28,34.410324
Netherlands,NLD,1999-03-31,34.390163
Netherlands,NLD,1999-04-30,35.64791
Netherlands,NLD,1999-05-31,33.455692
Netherlands,NLD,1999-06-30,35.73746
Netherlands,NLD,1999-07-31,35.987797
Netherlands,NLD,1999-08-31,36.12101
Netherlands,NLD,1999-09-30,36.995003
Netherlands,NLD,1999-10-31,33.99963
Netherlands,NLD,1999-11-30,33.624264
Netherlands,NLD,1999-12-31,33.42525
Netherlands,NLD,2000-01-31,34.710552
Netherlands,NLD,2000-02-29,36.076645
Netherlands,NLD,2000-03-31,35.4313
Netherlands,NLD,2000-04-30,34.868813
Netherlands,NLD,2000-05-31,35.52341
Netherlands,NLD,2000-06-30,35.133755
Netherlands,NLD,2000-07-31,35.844196
Netherlands,NLD,2000-08-31,37.078266
Netherlands,NLD,2000-09-30,37.079033
Netherlands,NLD,2000-10-31,34.685104
Netherlands,NLD,2000-11-30,35.48621
Netherlands,NLD,2000-12-31,33.70755
Netherlands,NLD,2001-01-31,34.99956
Netherlands,NLD,2001-02-28,34.237694
Netherlands,NLD,2001-03-31,33.928524
Netherlands,NLD,2001-04-30,32.63389
Netherlands,NLD,2001-05-31,35.301884
Netherlands,NLD,2001-06-30,35.443787
Netherlands,NLD,2001-07-31,36.07273
Netherlands,NLD,2001-08-31,35.61656
Netherlands,NLD,2001-09-30,35.57976
Netherlands,NLD,2001-10-31,35.23168
Netherlands,NLD,2001-11-30,33.87402
Netherlands,NLD,2001-12-31,32.288185
Netherlands,NLD,2002-01-31,34.091255
Netherlands,NLD,2002-02-28,34.24422
Netherlands,NLD,2002-03-31,33.60596
Netherlands,NLD,2002-04-30,33.062916
Netherlands,NLD,2002-05-31,33.591427
Netherlands,NLD,2002-06-30,33.282784
Netherlands,NLD,2002-07-31,35.980125
Netherlands,NLD,2002-08-31,35.859974
Netherlands,NLD,2002-09-30,36.269234
Netherlands,NLD,2002-10-31,35.572117
Netherlands,NLD,2002-11-30,32.991047
Netherlands,NLD,2002-12-31,32.916916
Netherlands,NLD,2003-01-31,34.173073
Netherlands,NLD,2003-02-28,34.35117
Netherlands,NLD,2003-03-31,33.357777
Netherlands,NLD,2003-04-30,34.10853
Netherlands,NLD,2003-05-31,32.971333
Netherlands,NLD,2003-06-30,33.551327
Netherlands,NLD,2003-07-31,35.615494
Netherlands,NLD,2003-08-31,34.925808
Netherlands,NLD,2003-09-30,35.59749
Netherlands,NLD,2003-10-31,33.939114
Netherlands,NLD,2003-11-30,32.54937
Netherlands,NLD,2003-12-31,30.873533
Netherlands,NLD,2004-01-31,32.202595
Netherlands,NLD,2004-02-29,32.190575
Netherlands,NLD,2004-03-31,32.159138
Netherlands,NLD,2004-04-30,32.374767
Netherlands,NLD,2004-05-31,31.223675
Netherlands,NLD,2004-06-30,33.743393
Netherlands,NLD,2004-07-31,34.325165
Netherlands,NLD,2004-08-31,33.514553
Netherlands,NLD,2004-09-30,33.638958
Netherlands,NLD,2004-10-31,32.15191
Netherlands,NLD,2004-11-30,31.935127
Netherlands,NLD,2004-12-31,31.309072
Netherlands,NLD,2005-01-31,31.018541
Netherlands,NLD,2005-02-28,32.131405
Netherlands,NLD,2005-03-31,31.400969
Netherlands,NLD,2005-04-30,31.80324
Netherlands,NLD,2005-05-31,31.065409
Netherlands,NLD,2005-06-30,31.834675
Netherlands,NLD,2005-07-31,32.428047
Netherlands,NLD,2005-08-31,33.008266
Netherlands,NLD,2005-09-30,33.068195
Netherlands,NLD,2005-10-31,31.660849
Netherlands,NLD,2005-11-30,30.065716
Netherlands,NLD,2005-12-31,29.18636
Netherlands,NLD,2006-01-31,30.412441
Netherlands,NLD,2006-02-28,31.233452
Netherlands,NLD,2006-03-31,30.892702
Netherlands,NLD,2006-04-30,29.668388
Netherlands,NLD,2006-05-31,30.938452
Netherlands,NLD,2006-06-30,30.941975
Netherlands,NLD,2006-07-31,31.574257
Netherlands,NLD,2006-08-31,32.08937
Netherlands,NLD,2006-09-30,32.871574
Netherlands,NLD,2006-10-31,31.848745
Netherlands,NLD,2006-11-30,30.584724
Netherlands,NLD,2006-12-31,29.202017
Netherlands,NLD,2007-01-31,29.618504
Netherlands,NLD,2007-02-28,30.360922
Netherlands,NLD,2007-03-31,29.982407
Netherlands,NLD,2007-04-30,29.292227
Netherlands,NLD,2007-05-31,29.835688
Netherlands,NLD,2007-06-30,29.835522
Netherlands,NLD,2007-07-31,31.484993
Netherlands,NLD,2007-08-31,32.01472
Netherlands,NLD,2007-09-30,32.58362
Netherlands,NLD,2007-10-31,30.818392
Netherlands,NLD,2007-11-30,29.538757
Netherlands,NLD,2007-12-31,28.604458
Netherlands,NLD,2008-01-31,29.633675
Netherlands,NLD,2008-02-29,29.910074
Netherlands,NLD,2008-03-31,29.020052
Netherlands,NLD,2008-04-30,30.042103
Netherlands,NLD,2008-05-31,30.617836
Netherlands,NLD,2008-06-30,31.262564
Netherlands,NLD,2008-07-31,33.154514
Netherlands,NLD,2008-08-31,32.056747
Netherlands,NLD,2008-09-30,33.198883
Netherlands,NLD,2008-10-31,30.727844
Netherlands,NLD,2008-11-30,29.454597
Netherlands,NLD,2008-12-31,29.068336
Netherlands,NLD,2009-01-31,30.11506
Netherlands,NLD,2009-02-28,29.673697
Netherlands,NLD,2009-03-31,30.123049
Netherlands,NLD,2009-04-30,30.485142
Netherlands,NLD,2009-05-31,29.793129
Netherlands,NLD,2009-06-30,31.312992
Netherlands,NLD,2009-07-31,32.527462
Netherlands,NLD,2009-08-31,31.672142
Netherlands,NLD,2009-09-30,32.729256
Netherlands,NLD,2009-10-31,30.057352
Netherlands,NLD,2009-11-30,30.095251
Netherlands,NLD,2009-12-31,29.220367
Netherlands,NLD,2010-01-31,29.053488
Netherlands,NLD,2010-02-28,29.947897
Netherlands,NLD,2010-03-31,29.156366
Netherlands,NLD,2010-04-30,29.631998
Netherlands,NLD,2010-05-31,29.204676
Netherlands,NLD,2010-06-30,30.878422
Netherlands,NLD,2010-07-31,31.372908
Netherlands,NLD,2010-08-31,31.274849
Netherlands,NLD,2010-09-30,32.510757
Netherlands,NLD,2010-10-31,31.148775
Netherlands,NLD,2010-11-30,30.916283
Netherlands,NLD,2010-12-31,29.84492
Netherlands,NLD,2011-01-31,29.267374
Netherlands,NLD,2011-02-28,30.262648
Netherlands,NLD,2011-03-31,28.593307
Netherlands,NLD,2011-04-30,28.563856
Netherlands,NLD,2011-05-31,29.241037
Netherlands,NLD,2011-06-30,30.703833
Netherlands,NLD,2011-07-31,30.496492
Netherlands,NLD,2011-08-31,31.1071
Netherlands,NLD,2011-09-30,31.27404
Netherlands,NLD,2011-10-31,29.15563
Netherlands,NLD,2011-11-30,28.357727
Netherlands,NLD,2011-12-31,27.745193
Netherlands,NLD,2012-01-31,28.06841
Netherlands,NLD,2012-02-29,28.443325
Netherlands,NLD,2012-03-31,28.274616
Netherlands,NLD,2012-04-30,28.357992
Netherlands,NLD,2012-05-31,29.064259
Netherlands,NLD,2012-06-30,29.012989
Netherlands,NLD,2012-07-31,29.298666
Netherlands,NLD,2012-08-31,30.21169
Netherlands,NLD,2012-09-30,30.083788
Netherlands,NLD,2012-10-31,29.069807
Netherlands,NLD,2012-11-30,28.230896
Netherlands,NLD,2012-12-31,26.257969
Netherlands,NLD,2013-01-31,27.941551
Netherlands,NLD,2013-02-28,27.122873
Netherlands,NLD,2013-03-31,27.043846
Netherlands,NLD,2013-04-30,27.193996
Netherlands,NLD,2013-05-31,27.241768
Netherlands,NLD,2013-06-30,27.99606
Netherlands,NLD,2013-07-31,30.368883
Netherlands,NLD,2013-08-31,29.482414
Netherlands,NLD,2013-09-30,29.726051
Netherlands,NLD,2013-10-31,27.69352
Netherlands,NLD,2013-11-30,27.137196
Netherlands,NLD,2013-12-31,26.243832
Netherlands,NLD,2014-01-31,27.53697
Netherlands,NLD,2014-02-28,28.14512
Netherlands,NLD,2014-03-31,27.59987
Netherlands,NLD,2014-04-30,27.761875
Netherlands,NLD,2014-05-31,27.915342
Netherlands,NLD,2014-06-30,28.918713
Netherlands,NLD,2014-07-31,29.970978
Netherlands,NLD,2014-08-31,29.560778
Netherlands,NLD,2014-09-30,30.717075
Netherlands,NLD,2014-10-31,29.081358
Netherlands,NLD,2014-11-30,27.44864
Netherlands,NLD,2014-12-31,26.90326
Netherlands,NLD,2015-01-31,27.057934
Netherlands,NLD,2015-02-28,26.453602
Netherlands,NLD,2015-03-31,25.932701
Netherlands,NLD,2015-04-30,26.085423
Netherlands,NLD,2015-05-31,27.338158
Netherlands,NLD,2015-06-30,28.096775
Netherlands,NLD,2015-07-31,29.150862
Netherlands,NLD,2015-08-31,29.225264
Netherlands,NLD,2015-09-30,30.142555
Netherlands,NLD,2015-10-31,27.789457
Netherlands,NLD,2015-11-30,27.21543
Netherlands,NLD,2015-12-31,26.422386
Netherlands,NLD,2016-01-31,26.579391
Netherlands,NLD,2016-02-29,27.08281
Netherlands,NLD,2016-03-31,26.774763
Netherlands,NLD,2016-04-30,27.096657
Netherlands,NLD,2016-05-31,27.517708
Netherlands,NLD,2016-06-30,28.471624
Netherlands,NLD,2016-07-31,29.706312
Netherlands,NLD,2016-08-31,29.539976
Netherlands,NLD,2016-09-30,29.649006
Netherlands,NLD,2016-10-31,27.498041
Netherlands,NLD,2016-11-30,26.427502
Netherlands,NLD,2016-12-31,25.864529
Netherlands,NLD,2017-01-31,26.627777
Netherlands,NLD,2017-02-28,26.279463
Netherlands,NLD,2017-03-31,25.839712
Netherlands,NLD,2017-04-30,26.136625
Netherlands,NLD,2017-05-31,27.079369
Netherlands,NLD,2017-06-30,27.277367
Netherlands,NLD,2017-07-31,28.326038
Netherlands,NLD,2017-08-31,29.09527
Netherlands,NLD,2017-09-30,28.818134
Netherlands,NLD,2017-10-31,27.517773
Netherlands,NLD,2017-11-30,27.184221
Netherlands,NLD,2017-12-31,25.759235
Netherlands,NLD,2018-01-31,26.494055
Netherlands,NLD,2018-02-28,25.491196
Netherlands,NLD,2018-03-31,25.162563
Netherlands,NLD,2018-04-30,25.99244
Netherlands,NLD,2018-05-31,27.394028
Netherlands,NLD,2018-06-30,27.466887
Netherlands,NLD,2018-07-31,28.636433
Netherlands,NLD,2018-08-31,28.313683
Netherlands,NLD,2018-09-30,28.901098
Netherlands,NLD,2018-10-31,26.96254
Netherlands,NLD,2018-11-30,26.220137
Netherlands,NLD,2018-12-31,24.487959
Netherlands,NLD,2019-01-31,26.490004
Netherlands,NLD,2019-02-28,25.091118
Netherlands,NLD,2019-03-31,25.25926
Netherlands,NLD,2019-04-30,26.408922
Netherlands,NLD,2019-05-31,26.718409
Netherlands,NLD,2019-06-30,27.369312
Netherlands,NLD,2019-07-31,28.782194
Netherlands,NLD,2019-08-31,28.701664
Netherlands,NLD,2019-09-30,29.045496
Netherlands,NLD,2019-10-31,27.306362
Netherlands,NLD,2019-11-30,26.238348
Netherlands,NLD,2019-12-31,24.189999
Netherlands,NLD,2020-01-31,26.10084
Netherlands,NLD,2020-02-29,25.555147
Netherlands,NLD,2020-03-31,25.104256
Netherlands,NLD,2020-04-30,25.5864
Netherlands,NLD,2020-05-31,25.522894
Netherlands,NLD,2020-06-30,26.627022
Netherlands,NLD,2020-07-31,28.898329
Netherlands,NLD,2020-08-31,27.93679
Netherlands,NLD,2020-09-30,28.583645
Netherlands,NLD,2020-10-31,26.806395
Netherlands,NLD,2020-11-30,25.872019
Netherlands,NLD,2020-12-31,24.516012
Netherlands,NLD,2021-01-31,25.755919
Netherlands,NLD,2021-02-28,27.533684
Netherlands,NLD,2021-03-31,27.483004
Netherlands,NLD,2021-04-30,27.644651
Netherlands,NLD,2021-05-31,27.27051
Netherlands,NLD,2021-06-30,28.215437
Netherlands,NLD,2021-07-31,29.636093
Netherlands,NLD,2021-08-31,29.344038
Netherlands,NLD,2021-09-30,30.812634
Netherlands,NLD,2021-10-31,28.861914
Netherlands,NLD,2021-11-30,27.840477
